id,property_type,room_type,accommodates,bathrooms,bedrooms,beds
17591026,Apartment,Entire home/apt,4,1,0,1
11201204,Apartment,Entire home/apt,2,1,0,1
14822424,Condominium,Entire home/apt,3,1,1,1
19065836,Apartment,Entire home/apt,4,1,1,2
20999140,Apartment,Entire home/apt,6,1,3,4
6908525,Apartment,Entire home/apt,2,1,0,1
20790373,Apartment,Private room,2,2,1,1
10811,Condominium,Entire home/apt,2,1,0,1
17873069,Apartment,Entire home/apt,6,2,2,2
14422439,Apartment,Entire home/apt,5,2,2,2
19933657,Apartment,Entire home/apt,4,1,0,2
10070404,Apartment,Entire home/apt,6,1,2,2
10542140,Apartment,Entire home/apt,6,1,2,3
16001334,Apartment,Entire home/apt,3,1,0,2
16869658,Apartment,Private room,2,1,1,1
14936298,Apartment,Private room,2,1.5,1,1
16869608,Apartment,Private room,2,1,1,1
4516065,Apartment,Entire home/apt,3,1,1,2
20883669,Apartment,Entire home/apt,6,1,2,2
20801699,Apartment,Entire home/apt,4,1,0,2
20015249,Apartment,Entire home/apt,4,1,1,2
8584276,Condominium,Entire home/apt,3,1,2,2
14870402,Apartment,Entire home/apt,3,1,1,1
14722711,Apartment,Entire home/apt,2,1,1,1
11462476,Apartment,Entire home/apt,2,1,1,1
15181577,Apartment,Private room,1,1,1,1
9860,Apartment,Entire home/apt,2,1,1,1
9857,Apartment,Entire home/apt,4,1,2,2
9859,Apartment,Entire home/apt,2,1,1,1
9858,Apartment,Entire home/apt,6,1,2,2
7740436,Apartment,Entire home/apt,2,1,0,1
20310094,Apartment,Entire home/apt,4,1,1,2
19884146,Apartment,Private room,2,1,0,1
16869454,Apartment,Private room,2,1,1,1
18507841,Apartment,Entire home/apt,2,1,0,1
9824,Apartment,Entire home/apt,2,1,,1
16459191,Apartment,Entire home/apt,3,1,0,2
20817343,Apartment,Entire home/apt,3,1,1,2
4490826,Apartment,Entire home/apt,5,1,2,3
9725178,Apartment,Entire home/apt,2,1,0,1
18638549,Apartment,Private room,2,1.5,1,1
14821064,Apartment,Shared room,1,1,1,1
17622706,Apartment,Entire home/apt,4,1,0,1
15541488,Condominium,Entire home/apt,4,2,2,2
14935220,Apartment,Entire home/apt,16,3.5,7,7
15246509,Apartment,Entire home/apt,6,1.5,2,2
6005903,Apartment,Entire home/apt,2,1,1,1
20817323,Apartment,Entire home/apt,2,1,1,1
20817322,Apartment,Entire home/apt,2,1,1,1
19544986,Apartment,Entire home/apt,4,1,1,2
16377190,Boutique hotel,Entire home/apt,2,1,0,1
19522209,Apartment,Entire home/apt,2,1,1,1
12362389,Apartment,Entire home/apt,4,2,2,2
6759004,Apartment,Entire home/apt,2,1,0,1
20570462,Apartment,Entire home/apt,4,1,1,2
5989418,Apartment,Entire home/apt,6,2,2,3
1090545,House,Private room,1,1,1,1
6677469,Apartment,Entire home/apt,4,1.5,2,2
3302294,Apartment,Entire home/apt,2,1,1,1
19210194,Apartment,Entire home/apt,2,1,0,1
1090413,House,Private room,1,1,1,1
9855805,Apartment,Entire home/apt,4,1,2,2
21160782,Apartment,Entire home/apt,4,1,0,2
12263690,Apartment,Entire home/apt,5,2,2,2
4972820,Apartment,Entire home/apt,3,1,1,1
20881589,Apartment,Entire home/apt,6,1.5,2,2
5021859,Apartment,Private room,1,1,1,1
18915873,Apartment,Private room,1,1,1,1
20492259,Apartment,Entire home/apt,3,1,1,1
20849061,Apartment,Private room,2,1,1,1
14442491,Apartment,Entire home/apt,3,1,1,1
15851383,Apartment,Private room,2,2,1,1
20635474,Apartment,Entire home/apt,2,1,0,1
13959444,Condominium,Entire home/apt,4,1,2,2
14966548,Apartment,Private room,2,1.5,1,1
14147343,Apartment,Private room,2,1.5,1,1
14966475,Apartment,Private room,2,1.5,1,1
12264926,Apartment,Entire home/apt,2,1,0,2
16274148,Apartment,Entire home/apt,6,2,2,2
16106701,Apartment,Entire home/apt,2,1,0,2
9231486,Apartment,Entire home/apt,6,2,2,2
6921241,Apartment,Entire home/apt,4,1,1,1
15989113,Apartment,Entire home/apt,2,1,1,1
19553261,Condominium,Entire home/apt,4,1,1,3
14572499,Apartment,Entire home/apt,2,1,1,1
19504080,Apartment,Entire home/apt,8,2,3,3
17734408,Condominium,Entire home/apt,3,1,1,1
13032174,Apartment,Entire home/apt,2,1,1,1
3463914,Apartment,Entire home/apt,4,1,1,2
13327413,Apartment,Entire home/apt,2,1,1,2
18209477,Apartment,Entire home/apt,4,1,2,2
4020650,Apartment,Entire home/apt,1,1,0,1
18241963,Apartment,Entire home/apt,4,1,0,1
11590000,Apartment,Entire home/apt,2,1,1,1
15423847,Apartment,Entire home/apt,4,1,1,2
8116523,Townhouse,Entire home/apt,3,1,1,2
9918713,Apartment,Entire home/apt,5,1.5,2,2
4446413,Apartment,Entire home/apt,5,1,2,3
21070094,Apartment,Entire home/apt,2,1,1,1
11589644,Apartment,Entire home/apt,2,1,1,1
11082235,Apartment,Entire home/apt,3,1,1,2
10164759,Apartment,Entire home/apt,4,1,1,1
18945971,Apartment,Entire home/apt,3,1,1,2
6685682,Apartment,Entire home/apt,4,1,1,2
18945958,Apartment,Entire home/apt,3,1,1,2
18945938,Apartment,Entire home/apt,3,1,1,2
17864579,Townhouse,Entire home/apt,3,1.5,1,1
9180947,Apartment,Entire home/apt,2,1,0,1
13391640,Apartment,Entire home/apt,2,1,0,1
22212,Apartment,Entire home/apt,4,1,2,2
18945706,Apartment,Entire home/apt,3,1,1,2
20764314,Apartment,Entire home/apt,6,1.5,2,2
19158669,Apartment,Entire home/apt,4,1,2,3
3528826,Apartment,Entire home/apt,4,1,1,1
7840797,Apartment,Entire home/apt,7,2,3,4
19159130,Apartment,Entire home/apt,3,1,0,1
12621291,Apartment,Entire home/apt,2,1,0,1
19997604,Apartment,Entire home/apt,4,1,0,2
15172518,Apartment,Entire home/apt,2,1,1,1
20649367,Apartment,Entire home/apt,2,1,1,1
16455403,Apartment,Entire home/apt,5,1,2,2
19977951,Townhouse,Entire home/apt,8,3,3,4
2544922,Loft,Entire home/apt,2,1,0,1
2331886,Apartment,Entire home/apt,3,1,1,1
15341783,Apartment,Entire home/apt,5,2,2,2
6009031,Apartment,Private room,4,1,1,2
18945236,Apartment,Entire home/apt,5,2,2,3
12489916,Apartment,Entire home/apt,4,2,2,2
6214710,Apartment,Entire home/apt,1,1,0,1
7853079,Apartment,Entire home/apt,6,1,3,3
19265709,Apartment,Entire home/apt,5,1,2,3
2429961,Apartment,Entire home/apt,3,1,1,1
7804358,Apartment,Entire home/apt,2,1,1,2
14423004,Apartment,Entire home/apt,5,2,2,2
9343915,Apartment,Private room,2,1,1,1
15602584,Apartment,Entire home/apt,4,2,2,2
9327506,Apartment,Entire home/apt,5,2,3,3
414419,Loft,Entire home/apt,3,1,0,1
21337,Apartment,Entire home/apt,4,1,2,2
18338493,Apartment,Entire home/apt,4,1,1,1
17650359,Apartment,Entire home/apt,3,1,1,2
14422695,Apartment,Entire home/apt,5,2,2,2
5903001,Apartment,Entire home/apt,2,1,1,1
5899031,Apartment,Entire home/apt,4,1,2,2
19338355,Condominium,Entire home/apt,2,1,1,1
6017574,Apartment,Entire home/apt,4,2,2,2
10293480,Apartment,Entire home/apt,4,1,1,1
2915643,Condominium,Entire home/apt,4,1,1,2
6213822,Apartment,Entire home/apt,5,2,2,3
15504162,Apartment,Entire home/apt,2,1,1,1
5919529,House,Entire home/apt,6,2.5,3,2
17526985,Apartment,Entire home/apt,5,1,1,2
8934152,Apartment,Entire home/apt,6,1,2,3
14603013,Condominium,Entire home/apt,2,1,0,1
10228457,Loft,Entire home/apt,2,1,0,1
5870309,Apartment,Entire home/apt,5,2,2,2
7475379,Apartment,Entire home/apt,2,1,0,1
15421578,Apartment,Entire home/apt,6,1,2,2
4132983,Apartment,Entire home/apt,5,1,2,3
7475215,Apartment,Entire home/apt,2,1,0,1
1278391,Apartment,Entire home/apt,3,1,1,1
19222960,Apartment,Entire home/apt,2,1,1,1
18354570,Apartment,Entire home/apt,2,1,0,1
7475573,Apartment,Entire home/apt,2,1,0,1
15470948,Apartment,Entire home/apt,2,1,1,1
1868513,Apartment,Entire home/apt,3,1,1,2
18808916,Apartment,Entire home/apt,6,1.5,2,2
7475052,Apartment,Entire home/apt,2,1,0,1
20090712,Apartment,Entire home/apt,6,1,2,2
19369772,Apartment,Entire home/apt,2,1,1,1
9473816,Apartment,Entire home/apt,5,1,1,2
15175370,Apartment,Entire home/apt,2,1,1,1
16961217,Apartment,Entire home/apt,2,1,1,2
7474855,Apartment,Entire home/apt,2,1,0,1
12390027,Apartment,Entire home/apt,4,1,1,1
20729357,Apartment,Entire home/apt,4,1,1,2
21188095,Apartment,Entire home/apt,8,2,3,3
2723274,Apartment,Entire home/apt,2,1,2,1
8048838,Condominium,Entire home/apt,2,1,1,1
2837932,Apartment,Entire home/apt,2,1,0,1
13110631,Apartment,Entire home/apt,3,1,0,2
4148586,Apartment,Entire home/apt,2,1,1,1
15174895,Apartment,Entire home/apt,2,1,1,1
10882267,Apartment,Entire home/apt,5,3.5,3,3
6198818,Apartment,Entire home/apt,2,1,0,1
7474615,Apartment,Entire home/apt,2,1,0,1
14552102,Apartment,Entire home/apt,4,1,1,1
12291029,Apartment,Entire home/apt,4,1,1,2
2701124,Apartment,Entire home/apt,4,1,1,2
21187465,Apartment,Entire home/apt,4,1,1,1
15819226,Condominium,Entire home/apt,4,1.5,1,1
17283046,Apartment,Entire home/apt,4,1,1,2
4377247,Apartment,Entire home/apt,3,1,1,1
16845440,Apartment,Private room,2,2,1,1
19139196,Apartment,Private room,1,2,1,1
15370847,Apartment,Entire home/apt,2,1,1,1
20482595,Apartment,Entire home/apt,2,1,0,1
2246959,Apartment,Entire home/apt,5,1,2,3
2656568,Apartment,Entire home/apt,2,1,1,1
13912943,Other,Private room,2,1,1,1
20587592,Apartment,Entire home/apt,2,1,0,1
20409484,Apartment,Entire home/apt,3,1,1,2
7162684,Apartment,Entire home/apt,2,1,1,1
10701625,Apartment,Entire home/apt,4,1,1,1
15649018,Apartment,Entire home/apt,2,1,1,1
3410087,Apartment,Entire home/apt,2,1,0,1
18909357,Apartment,Entire home/apt,3,1,0,1
9991857,Apartment,Entire home/apt,5,2,2,2
2247190,Apartment,Entire home/apt,5,1,2,3
15174147,Apartment,Entire home/apt,2,1,0,1
13912467,Apartment,Entire home/apt,4,1,1,2
13912470,Apartment,Entire home/apt,4,1,1,2
3704801,Apartment,Entire home/apt,4,1,1,1
886668,Other,Private room,2,,1,
20788865,Apartment,Private room,2,2,1,1
15140520,Apartment,Entire home/apt,2,1,0,1
886378,Other,Private room,2,,1,1
10569282,Apartment,Entire home/apt,6,1.5,3,3
15435324,Apartment,Entire home/apt,2,1,1,1
15173160,Apartment,Entire home/apt,4,1,2,2
11568947,Apartment,Entire home/apt,2,1,1,1
17532711,Condominium,Entire home/apt,2,1,1,1
20087012,Apartment,Entire home/apt,5,1,2,3
6882615,Apartment,Entire home/apt,2,1,0,1
15009005,Apartment,Shared room,1,1,1,1
7474044,Apartment,Entire home/apt,2,1,0,1
4080849,Apartment,Entire home/apt,4,1,1,1
10264774,Apartment,Entire home/apt,4,1,2,2
3369898,Apartment,Entire home/apt,2,1,1,1
19858871,Apartment,Entire home/apt,4,2,2,2
11371205,Apartment,Entire home/apt,8,1,2,3
8553163,Condominium,Entire home/apt,5,1,1,3
6895050,Condominium,Private room,2,1,1,1
15581890,Apartment,Entire home/apt,4,1,2,2
15073826,Condominium,Entire home/apt,3,1,0,1
21127261,Apartment,Entire home/apt,2,1,1,1
5581574,Apartment,Entire home/apt,4,1,2,2
20070739,Apartment,Entire home/apt,2,1,1,1
7856323,Apartment,Entire home/apt,2,1,0,1
12092499,Apartment,Entire home/apt,3,1,1,1
19661845,Apartment,Entire home/apt,3,1,1,2
10945558,Apartment,Entire home/apt,6,1,2,2
18793428,Apartment,Entire home/apt,1,1,1,1
18105285,Apartment,Private room,2,1,1,1
15582062,Apartment,Entire home/apt,2,1,0,1
10454061,Apartment,Entire home/apt,2,1,0,1
197146,Apartment,Entire home/apt,4,1,2,2
2277821,Apartment,Entire home/apt,5,2,2,2
15581608,Apartment,Entire home/apt,2,1,0,1
17039783,Apartment,Private room,1,1,1,1
3867014,Apartment,Entire home/apt,2,1,1,1
12699603,House,Entire home/apt,4,2,2,2
18575841,House,Private room,2,1,1,1
20870095,Condominium,Private room,2,1,1,1
1178162,House,Private room,2,1,1,1
20660605,Apartment,Private room,1,1,1,1
5534206,Apartment,Private room,2,1,1,1
4638356,House,Private room,2,1.5,1,1
13820571,Apartment,Private room,1,1,1,1
20697709,Apartment,Private room,2,1,1,1
4107959,Apartment,Private room,1,1,1,1
4868653,House,Private room,1,1,1,1
15990488,Apartment,Private room,2,1,1,1
21173342,Apartment,Private room,3,1,1,1
11498523,Boutique hotel,Private room,2,3,1,1
14824568,Condominium,Private room,2,1,1,1
20479416,Apartment,Private room,1,1,1,1
11866869,Apartment,Private room,4,1,1,4
13594886,Condominium,Private room,2,1,1,1
17218847,Apartment,Private room,5,1,1,2
5616179,Apartment,Private room,2,2,1,1
17611122,Boutique hotel,Private room,2,3,1,1
12580274,Apartment,Private room,1,1,1,1
13908638,House,Private room,2,1,1,1
13874533,Apartment,Entire home/apt,2,1,1,1
15281436,Condominium,Entire home/apt,4,1,0,2
1458081,Apartment,Entire home/apt,8,2,3,4
14216418,Apartment,Entire home/apt,4,1,2,2
8859689,Apartment,Entire home/apt,6,1,2,2
20216776,House,Private room,2,1,1,1
19019422,Apartment,Private room,3,1,1,1
14564883,Apartment,Entire home/apt,4,1,2,2
4614037,Apartment,Entire home/apt,8,1,2,6
20217062,House,Private room,2,1,1,1
20216964,House,Private room,2,1,1,1
15052939,Apartment,Shared room,1,1,1,1
16427608,Serviced apartment,Entire home/apt,4,1,1,2
21009527,Apartment,Entire home/apt,3,2,2,3
9531326,Condominium,Entire home/apt,3,1,1,1
16690490,Apartment,Entire home/apt,2,1,1,2
19102778,House,Entire home/apt,6,1.5,3,3
19672185,Apartment,Entire home/apt,3,1,2,2
20148844,Apartment,Entire home/apt,5,1,2,2
18612312,House,Private room,1,1,1,1
14072256,Apartment,Private room,2,1,1,1
7880828,Apartment,Private room,1,1.5,1,1
11695285,Apartment,Entire home/apt,4,1,2,2
8252058,Apartment,Private room,2,1,1,1
18755420,Apartment,Entire home/apt,5,1,2,3
12560987,Condominium,Entire home/apt,6,1,3,3
12233285,Boutique hotel,Private room,2,3,1,1
17448181,Apartment,Entire home/apt,2,1,1,1
20282569,Apartment,Private room,2,1,2,1
3966772,House,Private room,4,2.5,1,3
21134436,Apartment,Private room,2,1,1,2
16071749,Apartment,Private room,2,1,1,
11618815,Condominium,Private room,2,1,1,1
19102654,House,Private room,2,1.5,1,1
17333101,House,Private room,3,1,1,1
19315157,Condominium,Private room,2,1,1,1
18626944,Condominium,Entire home/apt,5,1,2,2
19593585,Apartment,Private room,1,1,1,1
15857974,Apartment,Entire home/apt,6,1,2,4
20886482,House,Private room,3,1,1,1
1178106,House,Private room,2,1,1,1
16186033,Apartment,Entire home/apt,2,1,1,1
20624939,Apartment,Entire home/apt,4,1,1,2
10056496,Apartment,Entire home/apt,8,3,4,4
19102527,House,Private room,2,1.5,1,1
15071413,Condominium,Entire home/apt,2,1,1,1
19019981,Apartment,Private room,3,1,1,1
19019919,Apartment,Private room,3,1,1,1
13908031,Condominium,Private room,2,1,1,1
20871742,Apartment,Private room,2,1,1,1
11334091,Apartment,Private room,1,1,1,1
14168664,Apartment,Entire home/apt,7,1,2,4
19199379,Apartment,Entire home/apt,10,1,3,8
11498416,Boutique hotel,Private room,2,3,1,1
9711934,Apartment,Private room,1,1,1,1
11498583,Boutique hotel,Private room,2,3,1,1
18609417,House,Entire home/apt,4,1,2,2
6614984,Apartment,Entire home/apt,2,1,1,1
16150461,Apartment,Entire home/apt,6,1,3,3
19951522,Apartment,Private room,1,1,1,1
11398953,Condominium,Entire home/apt,6,1,3,3
20933869,House,Private room,2,1,1,1
1141522,House,Private room,2,1,1,1
15494066,House,Entire home/apt,4,2,2,2
18508677,Apartment,Private room,2,1,1,1
7809904,Condominium,Entire home/apt,4,1.5,2,2
7678756,Apartment,Entire home/apt,2,1,1,1
19344027,Apartment,Entire home/apt,4,1,1,3
15018607,Apartment,Entire home/apt,4,1,1,2
9382898,Condominium,Private room,2,2,1,1
15166391,Apartment,Private room,2,1,1,1
2828803,Apartment,Entire home/apt,4,1,2,2
18613633,House,Private room,1,1,1,1
16148992,Apartment,Entire home/apt,2,1,1,1
12233043,Boutique hotel,Private room,2,3,1,1
20499955,House,Private room,2,1,2,2
14936017,Condominium,Entire home/apt,2,1,1,1
19458014,Apartment,Entire home/apt,10,1,3,3
5990808,Apartment,Entire home/apt,4,1,2,3
11593592,Apartment,Private room,3,1,1,1
20227983,House,Entire home/apt,6,1,3,3
13100828,Apartment,Entire home/apt,2,1,1,1
15524772,Apartment,Private room,2,1,1,1
19310183,Condominium,Entire home/apt,8,1,3,5
14083611,Apartment,Private room,2,1,1,1
1042420,House,Entire home/apt,3,1,2,2
2778656,Apartment,Entire home/apt,4,1,2,3
15525369,Apartment,Private room,2,1,1,1
15525301,Apartment,Private room,2,1,1,1
15525488,Apartment,Private room,2,1,1,1
20055667,Condominium,Private room,2,1,1,1
2441095,Condominium,Entire home/apt,4,1,2,2
20915446,Apartment,Private room,1,1,1,1
15525006,Apartment,Private room,2,1,1,1
18892243,Apartment,Entire home/apt,8,2,4,4
10233104,Boutique hotel,Private room,2,3,1,1
17359540,House,Private room,3,1,1,1
118905,Apartment,Entire home/apt,2,1,2,2
14918032,Condominium,Entire home/apt,6,1,2,2
15524846,Apartment,Private room,2,1,1,1
3615760,Apartment,Entire home/apt,2,1,1,1
20783972,Apartment,Private room,1,1,1,1
18342707,House,Private room,2,2,1,1
13394184,Apartment,Private room,1,1,1,1
14065905,Apartment,Entire home/apt,4,2,2,2
17611434,Boutique hotel,Private room,2,3,1,1
14574647,Apartment,Entire home/apt,11,1,4,4
9273,Apartment,Entire home/apt,4,2,2,2
12345890,Apartment,Entire home/apt,8,1,2,2
19056046,Apartment,Private room,2,1,1,1
17359335,House,Private room,3,1,1,1
21176767,House,Private room,1,1,1,1
14072546,Apartment,Private room,2,1,1,1
20268369,Condominium,Private room,5,1,1,3
15343566,Apartment,Private room,2,1,1,1
21023440,Apartment,Private room,2,1,1,1
15536111,Apartment,Private room,1,1,1,1
21176268,Condominium,Entire home/apt,9,2,3,5
18488956,Condominium,Entire home/apt,2,1,1,2
8134231,Apartment,Entire home/apt,6,1,2,3
13393418,Apartment,Entire home/apt,4,1,1,2
238846,Apartment,Entire home/apt,2,1,2,2
16276965,Apartment,Private room,2,1,1,1
15719599,Apartment,Private room,2,1,1,1
13884549,Apartment,Private room,2,1,1,2
17636554,House,Private room,2,1,1,1
10411383,Condominium,Entire home/apt,6,1,2,2
19209066,Apartment,Private room,1,1,1,1
21011302,Apartment,Entire home/apt,2,1,1,1
8624898,Apartment,Entire home/apt,5,1,3,3
18093265,Apartment,Private room,1,1,1,1
7035556,Apartment,Entire home/apt,2,1,1,1
15374913,Apartment,Entire home/apt,5,1,2,3
14522917,Apartment,Entire home/apt,5,1,3,4
10132073,Apartment,Entire home/apt,2,1,1,1
5364137,Apartment,Entire home/apt,2,1,0,1
8231382,Apartment,Entire home/apt,3,1,0,2
19798391,House,Private room,2,1,1,1
20710408,Condominium,Entire home/apt,7,1,3,4
5940866,House,Private room,2,1,1,1
17365333,House,Private room,2,1,1,1
10524612,Condominium,Entire home/apt,4,1,2,2
13883902,Apartment,Entire home/apt,2,1,1,1
20666793,Other,Private room,2,1,1,1
14178758,Apartment,Private room,1,1,1,1
17962927,House,Private room,2,1,1,1
20518688,Apartment,Private room,2,1,1,1
15500230,Apartment,Entire home/apt,3,1,1,1
20175220,Condominium,Entire home/apt,4,2,2,2
20650166,Apartment,Entire home/apt,2,1,1,1
15524898,Apartment,Private room,2,1,1,1
20174317,Apartment,Private room,2,1,1,1
5478135,House,Entire home/apt,4,1,2,2
19071875,Condominium,Entire home/apt,9,2,3,4
11625336,House,Entire home/apt,6,2,3,3
13046976,Apartment,Entire home/apt,4,1,1,2
8688811,Apartment,Private room,2,1,1,1
7033732,Apartment,Entire home/apt,3,1,0,2
18560282,Apartment,Entire home/apt,2,1,0,1
18342681,House,Private room,2,2,1,1
20589237,Apartment,Entire home/apt,3,1,1,2
16286570,Apartment,Entire home/apt,6,1,3,6
20567199,Apartment,Private room,2,1,1,1
16503419,House,Entire home/apt,4,1,2,2
15520235,Townhouse,Entire home/apt,6,1.5,2,2
12308927,Townhouse,Private room,1,1,1,1
14881574,House,Private room,3,1,1,1
12891323,Apartment,Private room,2,1,1,1
611081,Boat,Entire home/apt,6,1,1,4
20599193,Apartment,Entire home/apt,6,1,3,3
20861300,Apartment,Entire home/apt,6,1,3,4
8212817,House,Private room,2,1,1,1
8065282,Apartment,Entire home/apt,4,1,2,2
3965658,House,Private room,2,2.5,1,1
21024550,Apartment,Private room,2,1,1,1
3781,Apartment,Entire home/apt,2,1,1,1
17387160,Condominium,Entire home/apt,3,1,2,2
19587539,Apartment,Private room,2,1,2,1
13995462,Condominium,Entire home/apt,2,2,2,1
16895403,House,Private room,2,1,1,1
21171599,Apartment,Private room,2,1,1,1
15535385,Apartment,Private room,2,1,1,1
12646288,Apartment,Private room,1,1,1,1
18290558,Apartment,Private room,2,2,1,1
4820071,Apartment,Private room,3,1,1,2
20663729,Apartment,Private room,2,1,1,1
21171163,House,Private room,3,1,2,2
9145242,Apartment,Private room,2,1,1,1
20696002,Apartment,Entire home/apt,8,1,3,4
20663083,Apartment,Entire home/apt,12,3,3,4
3967690,House,Private room,3,2,1,2
16173765,Apartment,Private room,2,1,1,1
3967592,House,Private room,2,2,1,1
15026535,Condominium,Entire home/apt,3,1,1,1
7179321,Apartment,Private room,2,1,1,1
19892423,Condominium,Private room,1,1,1,1
10356880,House,Private room,2,1,1,1
14262627,Apartment,Private room,2,1,1,1
3967016,House,Private room,3,2,1,2
16179346,House,Entire home/apt,16,3,6,8
